,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance,Protein Expression
9460,ENSG00000143442,POGZ,1,151402724,151459494,-1,56770,248956422,0.6082635177011019,8,3,0.0001409194997357,5.284481240091598e-05,0.375,Predominantly Transcriptional,21,930.5,0.7299946115144078
9461,ENSG00000113073,SLC4A9,5,140360194,140375141,1,14947,181538259,0.7732125904104875,7,2,0.000468321402288,0.0001338061149394,0.2857142857142857,Predominantly Transcriptional,6,0.5,
9462,ENSG00000165325,DEUP1,11,93329971,93438487,1,108516,135086622,0.6912914663007859,1,1,9.215230933687198e-06,9.215230933687198e-06,1.0,Neutral,12,0.5,
9463,ENSG00000165995,CACNB2,10,18140424,18543557,1,403133,133797422,0.1370877721395857,21,8,5.209198949230155e-05,1.9844567425638684e-05,0.3809523809523809,Predominantly Transcriptional,16,20.5,
9464,ENSG00000131845,ZNF304,19,57351271,57359898,1,8627,58617616,0.978470098476881,2,1,0.0002318303002202,0.0001159151501101,0.5,Predominantly Transcriptional,4,246.5,
9465,ENSG00000135740,SLC9A5,16,67237683,67272191,1,34508,90338345,0.7444782943499795,11,6,0.0003187666628028,0.0001738727251651,0.5454545454545454,Predominantly Transcriptional,9,19.0,
9466,ENSG00000215973,MIR933,2,175167633,175167709,-1,76,242193529,0.7232549594667329,1,1,0.0131578947368421,0.0131578947368421,1.0,Neutral,1,2.5,
9467,ENSG00000119231,SENP5,3,196867856,196934714,1,66858,198295559,0.9929687078871998,6,24,8.974243919949744e-05,0.0003589697567979,4.0,Predominantly Post-Transcriptional,7,1625.5,
9468,ENSG00000213096,ZNF254,19,24033405,24129968,1,96563,58617616,0.4108267811505674,8,15,8.28474674564792e-05,0.0001553390014808,1.875,Predominantly Post-Transcriptional,9,186.5,
9469,ENSG00000277590,MIR7845,2,207166400,207166498,1,98,242193529,0.8553756570432565,3,1,0.0306122448979591,0.010204081632653,0.3333333333333333,Predominantly Transcriptional,1,0.0,
9470,ENSG00000200764,Y_RNA,2,207687960,207688059,1,99,242193529,0.8575291435635343,3,1,0.0303030303030303,0.0101010101010101,0.3333333333333333,Predominantly Transcriptional,1,0.0,
9471,ENSG00000263363,MIR5702,2,226658710,226658793,-1,83,242193529,0.9358579993274716,1,1,0.0120481927710843,0.0120481927710843,1.0,Neutral,1,0.0,
9472,ENSG00000263468,MIR3130-2,2,206783234,206783308,1,74,242193529,0.8537935421057431,1,1,0.0135135135135135,0.0135135135135135,1.0,Neutral,1,0.5,
9473,ENSG00000207611,MIR149,2,240456001,240456089,1,88,242193529,0.99282605110395,3,1,0.034090909090909,0.0113636363636363,0.3333333333333333,Predominantly Transcriptional,1,0.0,
9474,ENSG00000072518,MARK2,11,63838928,63911020,1,72092,135086622,0.4728445574721677,14,20,0.0001941963047217,0.0002774232924596,1.4285714285714286,Predominantly Post-Transcriptional,15,896.5,0.8201432108437955
9475,ENSG00000064419,TNPO3,7,128954180,129055173,-1,100993,159345973,0.809588557973787,4,1,3.96067054152268e-05,9.9016763538067e-06,0.25,Predominantly Transcriptional,4,2050.0,0.7354697651740227
9476,ENSG00000104290,FZD3,8,28494205,28574267,1,80062,145138636,0.196599863319647,2,12,2.4980640003996903e-05,0.0001498838400239,6.0,Predominantly Post-Transcriptional,4,367.5,
9477,ENSG00000168676,KCTD19,16,67289428,67326760,-1,37332,90338345,0.7450667155790822,5,3,0.0001339333547626,8.036001285760205e-05,0.6,Predominantly Transcriptional,11,1.5,
9478,ENSG00000197951,ZNF71,19,56595300,56626481,1,31181,58617616,0.965765828825246,2,1,6.414162470735383e-05,3.207081235367692e-05,0.5,Predominantly Transcriptional,3,149.0,
9479,ENSG00000162976,SLC66A3,2,11155198,11178870,1,23672,242193529,0.0461078958059197,9,6,0.0003801960121662,0.0002534640081108,0.6666666666666666,Predominantly Transcriptional,10,46.0,
9480,ENSG00000012232,EXTL3,8,28600469,28755599,1,155130,145138636,0.1975906263856579,25,22,0.0001611551601882,0.0001418165409656,0.88,Predominantly Transcriptional,14,877.0,0.5212996932058943
9481,ENSG00000171827,ZNF570,19,37467585,37488652,1,21067,58617616,0.6393661335527532,3,5,0.0001424028100821,0.0002373380168035,1.6666666666666667,Predominantly Post-Transcriptional,7,136.5,
9482,ENSG00000185298,CCDC137,17,81666737,81673904,1,7167,83257441,0.9809371933494808,2,5,0.0002790567880563,0.0006976419701409,2.5,Predominantly Post-Transcriptional,6,669.5,1.1245277079823006
9483,ENSG00000182899,RPL35A,3,197950190,197956610,1,6420,198295559,0.9982744999347162,3,8,0.0004672897196261,0.0012461059190031,2.6666666666666665,Predominantly Post-Transcriptional,9,4794.0,0.8926199706818434
9484,ENSG00000277784,MIR6786,17,81693757,81693869,1,112,83257441,0.9812193603211994,1,1,0.0089285714285714,0.0089285714285714,1.0,Neutral,1,0.0,
9485,ENSG00000262814,MRPL12,17,81703367,81707517,1,4150,83257441,0.9813590355245244,5,7,0.0012048192771084,0.0016867469879518,1.4,Predominantly Post-Transcriptional,2,337.5,1.3209165428380345
9486,ENSG00000159708,LRRC36,16,67326798,67385204,1,58406,90338345,0.7455970219511991,9,2,0.0001540937574906,3.424305722014861e-05,0.2222222222222222,Predominantly Transcriptional,18,1.0,
9487,ENSG00000246339,EXTL3-AS1,8,28690215,28702030,-1,11815,145138636,0.1977152555023322,2,1,0.0001692763436309,8.463817181548878e-05,0.5,Predominantly Transcriptional,4,1.0,
9488,ENSG00000183048,SLC25A10,17,81712236,81721016,1,8780,83257441,0.9814933658602358,4,7,0.0004555808656036,0.0007972665148063,1.75,Predominantly Post-Transcriptional,8,609.5,
9489,ENSG00000131503,ANKHD1,5,140401814,140539856,1,138042,181538259,0.7737808865953705,14,53,0.00010141840889,0.0003839411193694,3.7857142857142856,Predominantly Post-Transcriptional,21,70.5,
9490,ENSG00000164418,GRIK2,6,100962701,102081622,1,1118921,170805979,0.5943712397796098,30,5,2.6811544336016574e-05,4.468590722669429e-06,0.1666666666666666,Predominantly Transcriptional,11,0.5,
9491,ENSG00000185798,WDR53,3,196554177,196568674,-1,14497,198295559,0.9912548041481856,2,1,0.0001379595778436,6.897978892184589e-05,0.5,Predominantly Transcriptional,5,113.5,0.5893597720253395
9492,ENSG00000118292,C1orf54,1,150268200,150280916,1,12716,248956422,0.6036179215332714,5,4,0.0003932054105064,0.0003145643284051,0.8,Predominantly Transcriptional,3,4.5,
9493,ENSG00000182095,TNRC18,7,5306790,5425414,-1,118624,159345973,0.0336757929866228,16,3,0.0001348799568384,2.528999190720259e-05,0.1875,Predominantly Transcriptional,10,3397.5,1.3962656374441795
9494,ENSG00000108469,RECQL5,17,75626845,75667189,-1,40344,83257441,0.9085916656986852,7,3,0.0001735078326393,7.4360499702558e-05,0.4285714285714285,Predominantly Transcriptional,19,484.0,0.9714763819592123
9495,ENSG00000205155,PSENEN,19,35745600,35747519,1,1919,58617616,0.6098262252767155,2,6,0.0010422094841063,0.0031266284523189,3.0,Predominantly Post-Transcriptional,3,121.5,
9496,ENSG00000185621,LMLN,3,197960200,198043720,1,83520,198295559,0.998519386911736,7,7,8.381226053639846e-05,8.381226053639846e-05,1.0,Neutral,11,71.5,
9497,ENSG00000065183,WDR3,1,117929720,117966543,1,36823,248956422,0.4737701905918298,2,24,5.431387991201151e-05,0.0006517665589441,12.0,Predominantly Post-Transcriptional,4,1897.5,1.195576346119103
9498,ENSG00000267796,LIN37,19,35748361,35754519,1,6158,58617616,0.609909485230515,3,3,0.0004871711594673,0.0004871711594673,1.0,Neutral,9,11.0,0.814663539746592
9499,ENSG00000203875,SNHG5,6,85650491,85678932,-1,28441,170805979,0.5015322765721216,5,1,0.0001758025385886,3.5160507717731446e-05,0.2,Predominantly Transcriptional,22,1164.0,
9500,ENSG00000159714,ZDHHC1,16,67394152,67416833,-1,22681,90338345,0.7461448679406292,9,1,0.0003968079008862,4.408976676513381e-05,0.1111111111111111,Predominantly Transcriptional,6,18.5,
9501,ENSG00000004776,HSPB6,19,35754566,35758079,-1,3513,58617616,0.6099927793037506,3,1,0.0008539709649871,0.000284656988329,0.3333333333333333,Predominantly Transcriptional,3,2.5,
9502,ENSG00000167595,PROSER3,19,35758143,35771028,1,12885,58617616,0.6101337437537548,6,6,0.0004656577415599,0.0004656577415599,1.0,Neutral,16,127.5,
9503,ENSG00000023902,PLEKHO1,1,150149183,150164720,1,15537,248956422,0.6031455235968968,5,10,0.0003218124477054,0.0006436248954109,2.0,Predominantly Post-Transcriptional,9,202.0,
9504,ENSG00000187037,GPR141,7,37683766,37833788,1,150022,159345973,0.2369609742192857,6,1,3.99941341936516e-05,6.665689032275267e-06,0.1666666666666666,Predominantly Transcriptional,5,0.0,
9505,ENSG00000176387,HSD11B2,16,67430652,67437553,1,6901,90338345,0.7464615662374599,4,1,0.0005796261411389,0.0001449065352847,0.25,Predominantly Transcriptional,4,267.0,3.1298957085955412
9506,ENSG00000153234,NR4A2,2,156324437,156342348,-1,17911,242193529,0.6454895518699015,7,3,0.0003908212830104,0.0001674948355759,0.4285714285714285,Predominantly Transcriptional,10,1.0,
9507,ENSG00000078487,ZCWPW1,7,100400826,100428992,-1,28166,159345973,0.6301691038028303,5,2,0.0001775189945324,7.100759781296599e-05,0.4,Predominantly Transcriptional,8,31.0,
9508,ENSG00000034053,APBA2,15,28884483,29118315,1,233832,101991189,0.2843520041716544,26,9,0.0001111909405042,3.848917171302474e-05,0.3461538461538461,Predominantly Transcriptional,12,84.5,0.5755064335733715
9509,ENSG00000104365,IKBKB,8,42271302,42332460,1,61158,145138636,0.2914584439115164,5,8,8.175545308872102e-05,0.0001308087249419,1.6,Predominantly Post-Transcriptional,29,383.0,0.5903046912697255
9510,ENSG00000244257,PKD1P1,16,16310341,16334190,1,23849,90338345,0.180679261945744,10,1,0.0004193047926537,4.1930479265378e-05,0.1,Predominantly Transcriptional,1,221.0,
9511,ENSG00000188001,TPRG1,3,188947214,189325304,1,378090,198295559,0.953809858142108,23,7,6.083207701869925e-05,1.8514110396995425e-05,0.3043478260869565,Predominantly Transcriptional,15,1.0,
9512,ENSG00000163393,SLC22A15,1,115976513,116070054,1,93541,248956422,0.4660385242040472,6,9,6.414299611934873e-05,9.62144941790231e-05,1.5,Predominantly Post-Transcriptional,3,7.5,
9513,ENSG00000170379,TCAF2,7,143620952,143730410,1,109458,159345973,0.9016586882933024,12,1,0.0001096310913775,9.135924281459556e-06,0.0833333333333333,Predominantly Transcriptional,6,12.0,0.863976838695604
9514,ENSG00000163156,SCNM1,1,151156664,151170296,1,13632,248956422,0.607188514301511,5,7,0.0003667840375586,0.0005134976525821,1.4,Predominantly Post-Transcriptional,7,158.0,0.77028031659668
9515,ENSG00000237222,LINC01968,3,194708093,194826008,1,117915,198295559,0.9822058117801822,21,5,0.0001780943900267,4.240342619683671e-05,0.238095238095238,Predominantly Transcriptional,4,0.5,
9516,ENSG00000132612,VPS4A,16,69311350,69326939,1,15589,90338345,0.7673280321883249,5,15,0.0003207389826159,0.0009622169478478,3.0,Predominantly Post-Transcriptional,4,1385.0,0.9867682685949889
9517,ENSG00000254996,ANKHD1-EIF4EBP3,5,140401908,140549569,1,147661,181538259,0.7738078974305906,15,53,0.0001015840336988,0.0003589302524024,3.533333333333333,Predominantly Post-Transcriptional,3,28.5,
9518,ENSG00000140263,SORD,15,45023147,45077185,1,54038,101991189,0.4417064497600866,10,8,0.0001850549613235,0.0001480439690588,0.8,Predominantly Transcriptional,7,3069.0,2.576887753723265
9519,ENSG00000164023,SGMS2,4,107824563,107915047,1,90484,190214555,0.5670954307360969,8,30,8.841342115733169e-05,0.0003315503293399,3.75,Predominantly Post-Transcriptional,9,126.0,
9520,ENSG00000124788,ATXN1,6,16299112,16761491,-1,462379,170805979,0.096778236902351,78,7,0.0001686927823279,1.5139095849941282e-05,0.0897435897435897,Predominantly Transcriptional,10,1439.0,0.9430483760985033
9521,ENSG00000219545,UMAD1,7,7640711,7968020,1,327309,159345973,0.0489774881226524,33,10,0.0001008221588773,3.0552169356785176e-05,0.303030303030303,Predominantly Transcriptional,7,221.0,
9522,ENSG00000090661,CERS4,19,8206736,8262421,1,55685,58617616,0.1404795872285218,15,8,0.0002693723623956,0.0001436652599443,0.5333333333333333,Predominantly Transcriptional,16,858.0,1.7751388415290952
9523,ENSG00000161526,SAP30BP,17,75667251,75708062,1,40811,83257441,0.9090797842321384,6,17,0.0001470191860037,0.000416554360344,2.833333333333333,Predominantly Post-Transcriptional,26,986.5,
9524,ENSG00000213380,COG8,16,69320140,69339583,-1,19443,90338345,0.7674466639830517,6,11,0.0003085943527233,0.0005657563133261,1.8333333333333333,Predominantly Post-Transcriptional,6,862.0,1.5633269799247607
9525,ENSG00000115159,GPD2,2,156435290,156613735,1,178445,242193529,0.6462786728707355,6,19,3.362380565440332e-05,0.0001064753845722,3.1666666666666665,Predominantly Post-Transcriptional,13,1.5,0.3834092434919313
9526,ENSG00000163960,UBXN7,3,196347662,196432430,-1,84768,198295559,0.990390541222358,9,1,0.0001061721404303,1.179690449226123e-05,0.1111111111111111,Predominantly Transcriptional,6,1973.5,1.0087361287278391
9527,ENSG00000156150,ALX3,1,110059870,110070672,-1,10802,248956422,0.4421065747803847,3,3,0.0002777263469727,0.0002777263469727,1.0,Neutral,1,0.5,
9528,ENSG00000164707,SLC13A4,7,135681231,135729258,-1,48027,159345973,0.8516389962361961,11,5,0.0002290378328856,0.0001041081058571,0.4545454545454545,Predominantly Transcriptional,7,5.0,
9529,ENSG00000138688,KIAA1109,4,122152331,122364167,1,211836,190214555,0.6427386642415456,14,43,6.608886119450896e-05,0.0002029872165259,3.071428571428572,Predominantly Post-Transcriptional,16,2401.0,1.0566613546417383
9530,ENSG00000197323,TRIM33,1,114392790,114511203,-1,118413,248956422,0.4597270300582967,12,5,0.0001013402244685,4.222509352858217e-05,0.4166666666666667,Predominantly Transcriptional,7,2577.0,
9531,ENSG00000149809,TM7SF2,11,65111845,65116384,1,4539,135086622,0.4820174902293433,5,9,0.001101564221194,0.0019828155981493,1.8,Predominantly Post-Transcriptional,26,575.0,1.0577399952656625
9532,ENSG00000132603,NIP7,16,69337996,69343106,1,5110,90338345,0.7675649913666229,3,10,0.0005870841487279,0.0019569471624266,3.333333333333333,Predominantly Post-Transcriptional,8,1807.5,1.1193091374757944
9533,ENSG00000127249,ATP13A4,3,193398967,193593111,-1,194144,198295559,0.9757961296551276,11,5,5.665897478160541e-05,2.5754079446184275e-05,0.4545454545454545,Predominantly Transcriptional,11,1.0,
9534,ENSG00000096696,DSP,6,7541617,7586714,1,45097,170805979,0.0442851330163331,11,52,0.0002439186642126,0.0011530700490054,4.727272727272728,Predominantly Post-Transcriptional,3,23284.5,
9535,ENSG00000106603,COA1,7,43608456,43729717,-1,121261,159345973,0.2740520245215108,14,9,0.0001154534433989,7.422007075646745e-05,0.6428571428571429,Predominantly Transcriptional,19,875.0,1.1157003650955715
9536,ENSG00000131495,NDUFA2,5,140638740,140647771,-1,9031,181538259,0.7747306615956915,4,8,0.0004429188351234,0.0008858376702469,2.0,Predominantly Post-Transcriptional,4,401.0,1.6603145835428945
9537,ENSG00000132604,TERF2,16,69355567,69408571,-1,53004,90338345,0.7680245747251624,11,5,0.000207531507056,9.433250320730512e-05,0.4545454545454545,Predominantly Transcriptional,12,597.5,
9538,ENSG00000256453,DND1,5,140670794,140673576,-1,2782,181538259,0.7748900191887375,1,1,0.0003594536304816,0.0003594536304816,1.0,Neutral,1,0.0,
9539,ENSG00000110921,MVK,12,109573255,109598125,1,24870,133275309,0.82225050402997,7,1,0.000281463610776,4.020908725371934e-05,0.1428571428571428,Predominantly Transcriptional,12,454.0,0.9749707335402847
9540,ENSG00000112855,HARS2,5,140691430,140699305,1,7875,181538259,0.7750177195430744,2,4,0.0002539682539682,0.0005079365079365,2.0,Predominantly Post-Transcriptional,12,345.0,0.7493453434253246
9541,ENSG00000140274,DUOXA2,15,45114326,45118421,1,4095,101991189,0.4423555989723779,4,1,0.0009768009768009,0.0002442002442002,0.25,Predominantly Transcriptional,3,0.0,
9542,ENSG00000167775,CD320,19,8302127,8308358,-1,6231,58617616,0.1416850951427297,3,1,0.0004814636494944,0.0001604878831648,0.3333333333333333,Predominantly Transcriptional,6,1431.5,0.9383298136729177
9543,ENSG00000267855,NDUFA7,19,8308768,8321375,-1,12607,58617616,0.1418527751111543,3,1,0.0002379630364083,7.932101213611486e-05,0.3333333333333333,Predominantly Transcriptional,6,7.5,1.6345823671312192
9544,ENSG00000237975,FLG-AS1,1,152168125,152445456,1,277331,248956422,0.6117809264627044,12,1,4.326959481630254e-05,3.605799568025212e-06,0.0833333333333333,Predominantly Transcriptional,5,0.0,
9545,ENSG00000176715,ACSF3,16,89088375,89164121,1,75746,90338345,0.9865826964175622,11,8,0.0001452221899506,0.0001056161381459,0.7272727272727273,Predominantly Transcriptional,18,552.0,1.7885844995445803
9546,ENSG00000205835,GMNC,3,190852737,190892429,-1,39692,198295559,0.9625661006356678,8,2,0.0002015519500151,5.03879875037791e-05,0.25,Predominantly Transcriptional,4,0.0,
9547,ENSG00000105997,HOXA3,7,27106184,27152583,-1,46399,159345973,0.1702545912471851,16,20,0.000344835017996,0.000431043772495,1.25,Predominantly Post-Transcriptional,7,125.0,
9548,ENSG00000233927,RPS28,19,8321158,8323340,1,2182,58617616,0.1419752212372471,2,6,0.0009165902841429,0.0027497708524289,3.0,Predominantly Post-Transcriptional,4,2369.0,0.9515731175424096
9549,ENSG00000214097,SMCO1,3,196506879,196515346,-1,8467,198295559,0.9910010768319828,1,1,0.0001181055863942,0.0001181055863942,1.0,Neutral,2,0.0,
9550,ENSG00000168566,SNRNP48,6,7590198,7611967,1,21769,170805979,0.0445012671365561,2,15,9.187376544627682e-05,0.000689053240847,7.5,Predominantly Post-Transcriptional,2,1682.0,0.7812151746845061
9551,ENSG00000174945,AMZ1,7,2679522,2775500,1,95978,159345973,0.0171169120163457,19,5,0.0001979620329658,5.209527183312842e-05,0.2631578947368421,Predominantly Transcriptional,6,9.0,
9552,ENSG00000244405,ETV5,3,186046314,186110318,-1,64004,198295559,0.93838872105048,15,1,0.0002343603524779,1.5624023498531342e-05,0.0666666666666666,Predominantly Transcriptional,14,2469.0,
9553,ENSG00000112578,BYSL,6,41921499,41933046,1,11547,170805979,0.2454672415185185,3,9,0.0002598077422707,0.0007794232268121,3.0,Predominantly Post-Transcriptional,5,907.5,1.2644745168410962
9554,ENSG00000167772,ANGPTL4,19,8363289,8374370,1,11081,58617616,0.1427698714325058,5,2,0.0004512228138254,0.0001804891255301,0.4,Predominantly Transcriptional,11,115.0,
9555,ENSG00000138386,NAB1,2,190646746,190692766,1,46020,242193529,0.787261975112473,6,23,0.0001303780964797,0.0004997827031725,3.8333333333333335,Predominantly Post-Transcriptional,10,1413.5,0.5029873324225366
9556,ENSG00000178104,PDE4DIP,1,148808181,149048286,1,240105,248956422,0.5982100493876796,36,25,0.0001499344036983,0.0001041211136794,0.6944444444444444,Predominantly Transcriptional,50,892.5,0.7923291166572561
9557,ENSG00000112576,CCND3,6,41934934,42050357,-1,115423,170805979,0.2458499740222794,28,3,0.0002425859664018,2.599135354305468e-05,0.1071428571428571,Predominantly Transcriptional,23,240.5,0.9372165119878134
9558,ENSG00000132470,ITGB4,17,75721328,75757818,1,36490,83257441,0.9097033501185798,13,3,0.0003562619895861,8.22143052891203e-05,0.2307692307692307,Predominantly Transcriptional,13,153.5,0.44012815350123813
9559,ENSG00000251003,ZFPM2-AS1,8,105546089,106060524,-1,514435,145138636,0.7289809895967329,16,11,3.110208286761204e-05,2.138268197148328e-05,0.6875,Predominantly Transcriptional,7,11.0,
9560,ENSG00000263465,SRSF8,11,95066919,95071225,1,4306,135086622,0.7037637820272091,3,7,0.0006967022758941,0.0016256386437529,2.333333333333333,Predominantly Post-Transcriptional,1,673.0,1.2478828190732556
9561,ENSG00000185236,RAB11B,19,8389981,8404434,1,14453,58617616,0.1432539921104945,7,8,0.0004843285131114,0.0005535183006988,1.1428571428571428,Predominantly Post-Transcriptional,5,465.5,0.669491626875948
9562,ENSG00000174928,C3orf33,3,155762617,155806278,-1,43661,198295559,0.7856174302925261,2,2,4.580747119855248e-05,4.580747119855248e-05,1.0,Neutral,5,231.5,
9563,ENSG00000164830,OXR1,8,106270144,106752694,1,482550,145138636,0.7338598593416573,26,25,5.3880426898766966e-05,5.180810278727593e-05,0.9615384615384616,Predominantly Transcriptional,17,1069.0,1.0171813560211804
9564,ENSG00000181467,RAP2B,3,153162226,153170627,1,8401,198295559,0.7724148098546171,6,9,0.000714200690394,0.001071301035591,1.5,Predominantly Post-Transcriptional,1,980.0,1.2273843617338713
9565,ENSG00000115419,GLS,2,190880821,190965552,1,84731,242193529,0.7883083717732194,13,49,0.0001534267269358,0.0005783007399889,3.769230769230769,Predominantly Post-Transcriptional,15,4103.0,1.3617831230957662
9566,ENSG00000033030,ZCCHC8,12,122471599,122501073,-1,29474,133275309,0.9190474733770828,5,1,0.0001696410395602,3.3928207912058085e-05,0.2,Predominantly Transcriptional,9,444.0,0.9785055129533821
9567,ENSG00000214022,REPIN1,7,150368189,150374044,1,5855,159345973,0.943676916767768,4,11,0.0006831767719897,0.0018787361229718,2.75,Predominantly Post-Transcriptional,19,2218.0,0.7465727171997015
9568,ENSG00000099783,HNRNPM,19,8444767,8489114,1,44347,58617616,0.1444436174272252,12,40,0.000270593275757,0.0009019775858569,3.333333333333333,Predominantly Post-Transcriptional,17,5371.0,1.1159033990677143
9569,ENSG00000270959,LPP-AS2,3,188151206,188154057,-1,2851,198295559,0.9488494470014832,2,1,0.0007015082427218,0.0003507541213609,0.5,Predominantly Transcriptional,1,16.5,
9570,ENSG00000182580,EPHB3,3,184561785,184582408,1,20623,198295559,0.9307928903238828,9,6,0.0004364059545168,0.0002909373030112,0.6666666666666666,Predominantly Transcriptional,3,3.0,0.7890367096388413
9571,ENSG00000170100,ZNF778,16,89217703,89237141,1,19438,90338345,0.9877026416634044,4,5,0.0002057824879102,0.0002572281098878,1.25,Predominantly Post-Transcriptional,7,209.5,
9572,ENSG00000196456,ZNF775,7,150368790,150398630,1,29840,159345973,0.9437559492011762,11,13,0.0003686327077747,0.0004356568364611,1.181818181818182,Predominantly Post-Transcriptional,12,163.0,
9573,ENSG00000272146,ARF4-AS1,3,57597531,57600927,1,3396,198295559,0.2904716035521501,3,3,0.0008833922261484,0.0008833922261484,1.0,Neutral,3,3.0,
9574,ENSG00000168374,ARF4,3,57571363,57598220,-1,26857,198295559,0.29039879556758,5,3,0.0001861712030383,0.0001117027218229,0.6,Predominantly Transcriptional,9,4085.0,1.0017073894153166
9575,ENSG00000103226,NOMO3,16,16232506,16300806,1,68300,90338345,0.1800636927763066,16,4,0.0002342606149341,5.856515373352855e-05,0.25,Predominantly Transcriptional,17,15282.0,
9576,ENSG00000111011,RSRC2,12,122503454,122527000,-1,23546,133275309,0.919264250214569,5,2,0.0002123502930434,8.494011721736176e-05,0.4,Predominantly Transcriptional,20,1146.0,0.914329560539831
9577,ENSG00000146007,ZMAT2,5,140698680,140706686,1,8006,181538259,0.7750580168337959,3,8,0.0003747189607794,0.0009992505620784,2.6666666666666665,Predominantly Post-Transcriptional,3,1217.5,1.118105043985379
9578,ENSG00000106526,ACTR3C,7,150243916,150323725,-1,79809,159345973,0.94312907738183,15,3,0.0001879487275871,3.758974551742285e-05,0.2,Predominantly Transcriptional,6,113.0,
9579,ENSG00000249853,HS3ST5,6,114055596,114343023,-1,287427,170805979,0.6685908196457221,17,2,5.914545258448232e-05,6.958288539350861e-06,0.1176470588235294,Predominantly Transcriptional,3,88.0,
9580,ENSG00000001167,NFYA,6,41072974,41102403,1,29429,170805979,0.240551816397481,3,20,0.0001019402630058,0.0006796017533725,6.666666666666667,Predominantly Post-Transcriptional,2,1036.0,
9581,ENSG00000163898,LIPH,3,185506262,185552588,-1,46326,198295559,0.9356206762048564,9,1,0.0001942753529335,2.158615032595087e-05,0.1111111111111111,Predominantly Transcriptional,5,3.0,0.556761780583645
9582,ENSG00000083097,DOP1A,6,83067666,83171350,1,103684,170805979,0.4866311383631366,3,15,2.8934068901662744e-05,0.0001446703445083,5.0,Predominantly Post-Transcriptional,7,464.0,0.8059674080385328
9583,ENSG00000180347,ITPRID1,7,31514090,31658720,1,144630,159345973,0.198225310657835,1,1,6.914194842010648e-06,6.914194842010648e-06,1.0,Neutral,11,0.0,
9584,ENSG00000223518,CSNK1A1P1,15,36798596,36818459,-1,19863,101991189,0.3608990919794062,2,2,0.0001006897246136,0.0001006897246136,1.0,Neutral,3,33.0,
9585,ENSG00000163982,OTOP1,4,4188726,4226929,-1,38203,190214555,0.0221214801359443,3,2,7.852786430385048e-05,5.235190953590033e-05,0.6666666666666666,Predominantly Transcriptional,1,0.0,
9586,ENSG00000230266,XXYLT1-AS2,3,195147871,195152790,1,4919,198295559,0.9841386841144536,1,1,0.0002032933523073,0.0002032933523073,1.0,Neutral,2,2.5,
9587,ENSG00000183734,ASCL2,11,2268498,2270588,-1,2090,135086622,0.0168006495861596,2,1,0.000956937799043,0.0004784688995215,0.5,Predominantly Transcriptional,1,1.5,
9588,ENSG00000186073,CDIN1,15,36579626,36810248,1,230622,101991189,0.3597853634199715,8,7,3.468879811986714e-05,3.0352698354883748e-05,0.875,Predominantly Transcriptional,15,227.5,
9589,ENSG00000187066,TMEM262,11,65084979,65089375,-1,4396,135086622,0.4818180811420394,1,4,0.0002274795268425,0.0009099181073703,4.0,Predominantly Post-Transcriptional,6,5.5,
9590,ENSG00000184445,KNTC1,12,122527246,122626396,1,99150,133275309,0.9197264063368256,7,48,7.060010085728694e-05,0.0004841149773071,6.857142857142857,Predominantly Post-Transcriptional,15,2246.5,0.6915444911215526
9591,ENSG00000168826,ZBTB49,4,4290251,4321786,1,31535,190214555,0.0226376919473906,2,4,6.342159505311559e-05,0.0001268431901062,2.0,Predominantly Post-Transcriptional,6,56.5,
9592,ENSG00000121542,SEC22A,3,123201927,123274136,1,72209,198295559,0.6214865936558872,6,6,8.309213532939107e-05,8.309213532939107e-05,1.0,Neutral,10,141.5,1.1580886837605953
9593,ENSG00000234585,CCT6P3,7,65038354,65074713,1,36359,159345973,0.408272215953647,6,5,0.0001650210401826,0.0001375175334855,0.8333333333333334,Predominantly Transcriptional,3,222.0,
9594,ENSG00000119919,NKX2-3,10,99532942,99536524,1,3582,133797422,0.7439211571654946,2,1,0.0005583472920156,0.0002791736460078,0.5,Predominantly Transcriptional,2,0.5,
9595,ENSG00000171533,MAP6,11,75586918,75669038,-1,82120,135086622,0.5598480210719904,14,1,0.0001704822211397,1.2177301509985389e-05,0.0714285714285714,Predominantly Transcriptional,5,0.0,
9596,ENSG00000214435,AS3MT,10,102869470,102901899,1,32429,133797422,0.7689661202889245,2,1,6.167319374633815e-05,3.0836596873169075e-05,0.5,Predominantly Transcriptional,2,3.0,1.106634647983069
9597,ENSG00000168818,STX18,4,4415742,4542346,-1,126604,190214555,0.0235473252822319,25,8,0.0001974661148146,6.31891567407033e-05,0.32,Predominantly Transcriptional,10,606.5,1.1620396698720958
9598,ENSG00000153283,CD96,3,111292719,111665750,1,373031,198295559,0.5621872474713364,25,5,6.701855877929717e-05,1.3403711755859432e-05,0.2,Predominantly Transcriptional,7,6.0,
9599,ENSG00000214530,STARD10,11,72754729,72794047,-1,39318,135086622,0.5387238715614637,15,2,0.0003815046543567,5.0867287247571086e-05,0.1333333333333333,Predominantly Transcriptional,23,1976.5,4.80448449424395
